dep,jour,taux_posiv_glissant
35,2020-07-26,1.9242706393544382
36,2020-07-26,0.20242914979757085
37,2020-07-26,1.9427066183733948
38,2020-07-26,0.7421875
39,2020-07-26,0.7720254314259765
40,2020-07-26,0.1199040767386091
41,2020-07-26,1.5609756097560976
42,2020-07-26,1.3126709206927984
43,2020-07-26,0.4897159647404506
44,2020-07-26,1.1451135241855874
45,2020-07-26,1.1193141224100975
46,2020-07-26,0.6389776357827476
47,2020-07-26,0.4294917680744453
48,2020-07-26,0
49,2020-07-26,0.7267196214297786
50,2020-07-26,0.2516514627241271
51,2020-07-26,1.0214504596527068
52,2020-07-26,0.4282655246252677
53,2020-07-26,3.330399061032864
54,2020-07-26,1.320450885668277
55,2020-07-26,0.2737226277372263
56,2020-07-26,0.7230004518752825
57,2020-07-26,0.7843137254901961
58,2020-07-26,0.22779043280182232
59,2020-07-26,1.7982524574816663
60,2020-07-26,0.9203865623561895
61,2020-07-26,0.19940179461615154
62,2020-07-26,0.6356911696717522
63,2020-07-26,0.2012072434607646
64,2020-07-26,0.3708281829419036
65,2020-07-26,0.8673026886383347
66,2020-07-26,0.7544322897019993
67,2020-07-26,0.560707353892603
68,2020-07-26,1.0387469084913437
69,2020-07-26,1.4419244982247663
70,2020-07-26,0.36576444769568395
71,2020-07-26,0.2709109380291229
72,2020-07-26,1.9707781175671082
73,2020-07-26,0.9294465568229826
74,2020-07-26,2.6111791105671154
75,2020-07-26,1.5320727331371207
76,2020-07-26,0.6932409012131715
77,2020-07-26,1.1946782514254684
78,2020-07-26,1.563328033916269
79,2020-07-26,0.38910505836575876
80,2020-07-26,0.34904013961605584
81,2020-07-26,0.5079365079365079
82,2020-07-26,1.4840989399293287
83,2020-07-26,0.5797474877608864
84,2020-07-26,1.0973144672249495
85,2020-07-26,0.7807807807807807
86,2020-07-26,0.27384755819260614
87,2020-07-26,0.42887776983559683
88,2020-07-26,1.2869260017548991
89,2020-07-26,0.6683375104427736
90,2020-07-26,0.2028397565922921
91,2020-07-26,1.776988005330964
92,2020-07-26,1.425937974409022
93,2020-07-26,1.7676018743697726
94,2020-07-26,1.610112105936348
95,2020-07-26,2.4029058396200056
971,2020-07-26,0.7743362831858407
972,2020-07-26,0.427578834847675
973,2020-07-26,15.066039847772556
974,2020-07-26,0.290447504302926
975,2020-07-26,0
976,2020-07-26,9.207708779443255
977,2020-07-26,0
978,2020-07-26,1.6574585635359116
01,2020-07-27,1.6204339467179345
02,2020-07-27,1.1839708561020037
03,2020-07-27,1.088201603665521
04,2020-07-27,0.46816479400749067
05,2020-07-27,0.15384615384615385
06,2020-07-27,1.2017650924795793
07,2020-07-27,0.686641697877653
08,2020-07-27,0.2652519893899204
09,2020-07-27,0.3110419906687403
10,2020-07-27,0.31413612565445026
11,2020-07-27,0.5269320843091335
12,2020-07-27,0.5287508261731658
13,2020-07-27,1.077427283900041
14,2020-07-27,0.5043931012040351
15,2020-07-27,0
16,2020-07-27,0.9729729729729729
17,2020-07-27,0.44469149527515284
18,2020-07-27,0.28530670470756064
19,2020-07-27,0.14958863126402394
21,2020-07-27,0.5649717514124294
22,2020-07-27,0.306654400490647
23,2020-07-27,0
24,2020-07-27,0.23001725129384704
25,2020-07-27,0.7169410515135423
26,2020-07-27,0.9952082565425728
27,2020-07-27,0.3593244699964067
28,2020-07-27,1.0950503723171265
29,2020-07-27,0.3061447627378089
2A,2020-07-27,0.06557377049180328
2B,2020-07-27,0.2654867256637168
30,2020-07-27,1.5838732901367891
31,2020-07-27,1.4774205538004088
32,2020-07-27,0.3341687552213868
33,2020-07-27,0.8970495479711262
34,2020-07-27,0.581344138113274
35,2020-07-27,2.1240234375
36,2020-07-27,0.7952286282306162
37,2020-07-27,1.8940609951845908
38,2020-07-27,0.8438270803583019
39,2020-07-27,0.8547008547008548
40,2020-07-27,0.19171779141104295
41,2020-07-27,1.4842300556586272
42,2020-07-27,1.527286273048985
43,2020-07-27,0.47393364928909953
44,2020-07-27,0.9003939223410242
45,2020-07-27,1.3782196113872571
46,2020-07-27,0.45941807044410415
47,2020-07-27,0.5329780146568954
48,2020-07-27,0
49,2020-07-27,0.9770311964346933
50,2020-07-27,0.24235080278703422
51,2020-07-27,0.9808853118712274
52,2020-07-27,0.6479481641468683
53,2020-07-27,3.0291944098924417
54,2020-07-27,1.4806378132118452
55,2020-07-27,0.35682426404995543
56,2020-07-27,0.8033826638477801
57,2020-07-27,0.837257980115123
58,2020-07-27,0.228310502283105
59,2020-07-27,1.898638995413189
60,2020-07-27,1.0139702568724651
61,2020-07-27,0.2098635886673662
62,2020-07-27,0.6751344547431056
63,2020-07-27,0.20539152759948653
64,2020-07-27,0.4232505643340858
65,2020-07-27,0.8006405124099278
66,2020-07-27,0.78125
67,2020-07-27,0.5373985523141039
68,2020-07-27,1.0914927768860354
69,2020-07-27,1.5225862317794776
70,2020-07-27,0.42979942693409745
71,2020-07-27,0.4829251466022766
72,2020-07-27,1.9411193788417986
73,2020-07-27,0.6039689387402933
74,2020-07-27,2.7262400605831125
75,2020-07-27,1.6019379542080177
76,2020-07-27,0.73240200732402
77,2020-07-27,1.4467184191954834
78,2020-07-27,1.628748707342296
79,2020-07-27,0.33400133600534404
80,2020-07-27,0.410958904109589
81,2020-07-27,0.35211267605633806
82,2020-07-27,1.4084507042253522
83,2020-07-27,0.7367632367632369
84,2020-07-27,1.2393036293892004
85,2020-07-27,0.713436385255648
86,2020-07-27,0.44267374944665777
87,2020-07-27,0.48951048951048953
88,2020-07-27,1.0724637681159421
89,2020-07-27,0.7392197125256673
90,2020-07-27,0
91,2020-07-27,1.7635305360090348
92,2020-07-27,1.461926798485486
93,2020-07-27,1.998047884251019
94,2020-07-27,1.893300066045351
95,2020-07-27,2.2312556458897923
971,2020-07-27,2.1197668256491786
972,2020-07-27,0.36939313984168864
973,2020-07-27,14.742126882701962
974,2020-07-27,0.2672082086361693
975,2020-07-27,0
976,2020-07-27,8.6687306501548
977,2020-07-27,0
978,2020-07-27,1.1976047904191618
01,2020-07-28,1.6067538126361656
02,2020-07-28,1.1144449207029576
03,2020-07-28,0.9713977334052887
04,2020-07-28,0.9208103130755065
05,2020-07-28,0.1607717041800643
06,2020-07-28,1.152661680598328
07,2020-07-28,0.6024096385542169
08,2020-07-28,0.2683843263553409
09,2020-07-28,0.15600624024961
10,2020-07-28,0.4513540621865597
11,2020-07-28,0.4750593824228029
12,2020-07-28,0.5405405405405406
13,2020-07-28,1.1691662635058861
14,2020-07-28,0.4615131036756222
15,2020-07-28,0
16,2020-07-28,0.7865168539325843
17,2020-07-28,0.3844041735310269
18,2020-07-28,0.2791346824842987
19,2020-07-28,0.14970059880239522
21,2020-07-28,0.6537473733364464
22,2020-07-28,0.3627920475983166
23,2020-07-28,0
24,2020-07-28,0.2971768202080238
25,2020-07-28,0.7217321571772253
26,2020-07-28,0.9201324990798674
27,2020-07-28,0.43795620437956206
28,2020-07-28,1.2658227848101267
29,2020-07-28,0.4160406795331099
2A,2020-07-28,0.06531678641410843
2B,2020-07-28,0.2570694087403599
30,2020-07-28,1.2531725888324872
31,2020-07-28,1.615798922800718
32,2020-07-28,0.4746835443037975
33,2020-07-28,0.8723505758876848
34,2020-07-28,0.6446554577924906
35,2020-07-28,2.4441098111896213
36,2020-07-28,0.9157509157509158
37,2020-07-28,2.069817732468335
38,2020-07-28,0.8215661103979461
39,2020-07-28,0.7668711656441718
40,2020-07-28,0.1869857890800299
41,2020-07-28,1.1387900355871887
42,2020-07-28,1.619207146845338
43,2020-07-28,0.2717391304347826
44,2020-07-28,1.0200330821540158
45,2020-07-28,1.5214994487320836
46,2020-07-28,0.4424778761061947
47,2020-07-28,0.516795865633075
48,2020-07-28,0
49,2020-07-28,1.1722912966252221
50,2020-07-28,0.2609452015076834
51,2020-07-28,0.9368836291913214
52,2020-07-28,0.5296610169491525
53,2020-07-28,2.4443970724081576
54,2020-07-28,1.6187594553706504
55,2020-07-28,0.43103448275862066
56,2020-07-28,0.8645533141210375
57,2020-07-28,0.7564102564102564
58,2020-07-28,0.2985074626865672
59,2020-07-28,1.810335369198698
60,2020-07-28,1.0336485594897735
61,2020-07-28,0.15932023366967604
62,2020-07-28,0.6775832862789385
63,2020-07-28,0.25303643724696356
64,2020-07-28,0.33167495854063017
65,2020-07-28,0.920951650038373
66,2020-07-28,0.7018716577540107
67,2020-07-28,0.6055848379499832
68,2020-07-28,0.8932696750346527
69,2020-07-28,1.4272394750053792
70,2020-07-28,0.28429282160625446
71,2020-07-28,0.489853044086774
72,2020-07-28,2.1873074553296368
73,2020-07-28,0.8042895442359249
74,2020-07-28,3.0221262817053427
75,2020-07-28,1.7642075798313137
76,2020-07-28,0.727664735210888
77,2020-07-28,1.4675414364640884
78,2020-07-28,1.7143822312304702
79,2020-07-28,0.21834061135371177
80,2020-07-28,0.4887585532746823
81,2020-07-28,0.5025125628140703
82,2020-07-28,1.481042654028436
83,2020-07-28,0.5775577557755776
84,2020-07-28,1.2705746462604677
85,2020-07-28,0.6701187937861712
86,2020-07-28,0.36133694670280037
87,2020-07-28,0.7372654155495978
88,2020-07-28,0.9251916468411314
89,2020-07-28,0.6891271056661562
90,2020-07-28,0
91,2020-07-28,1.791779891304348
92,2020-07-28,1.4618409113821957
93,2020-07-28,2.033879100334259
94,2020-07-28,2.0363585118376553
95,2020-07-28,2.261740331491713
971,2020-07-28,2.6881720430107525
972,2020-07-28,0.4168837936425221
973,2020-07-28,13.874522149763886
974,2020-07-28,0.2794496990541703
975,2020-07-28,0
976,2020-07-28,7.774798927613941
977,2020-07-28,0
978,2020-07-28,1.6194331983805668
01,2020-07-29,1.6249334043686736
02,2020-07-29,0.8456659619450317
03,2020-07-29,0.8324661810613945
04,2020-07-29,0.8665511265164645
05,2020-07-29,0.3125
06,2020-07-29,1.2013778039149794
07,2020-07-29,0.7100591715976331
08,2020-07-29,0.31217481789802287
09,2020-07-29,0.45731707317073167
10,2020-07-29,0.33726812816188867
11,2020-07-29,0.254323499491353
12,2020-07-29,0.48966267682263326
13,2020-07-29,1.3136927202767306
14,2020-07-29,0.4014049172102358
15,2020-07-29,0
16,2020-07-29,0.7963594994311717
17,2020-07-29,0.4113110539845758
18,2020-07-29,0.06811989100817438
19,2020-07-29,0.13377926421404682
21,2020-07-29,0.6722689075630253
22,2020-07-29,0.2957329953527672
23,2020-07-29,0.19607843137254902
24,2020-07-29,0.35922766052986077
25,2020-07-29,0.807799442896936
26,2020-07-29,0.8384146341463415
27,2020-07-29,0.7037037037037037
28,2020-07-29,0.9302325581395349
29,2020-07-29,0.3904820012202563
2A,2020-07-29,0.06138735420503376
2B,2020-07-29,0.2518891687657431
30,2020-07-29,1.1140509678317785
31,2020-07-29,1.6129032258064515
32,2020-07-29,0.5979073243647235
33,2020-07-29,0.7401100340581609
34,2020-07-29,0.746012690790602
35,2020-07-29,2.252788909346908
36,2020-07-29,0.690846286701209
37,2020-07-29,1.8551236749116609
38,2020-07-29,0.8674575838754942
39,2020-07-29,0.9534492428491307
40,2020-07-29,0.1447178002894356
41,2020-07-29,1.2953367875647668
42,2020-07-29,1.772013153087322
43,2020-07-29,0.2652519893899204
44,2020-07-29,1.0857763300760044
45,2020-07-29,1.6022827041264267
46,2020-07-29,0.424929178470255
47,2020-07-29,0.426829268292683
48,2020-07-29,0
49,2020-07-29,1.1034732272069465
50,2020-07-29,0.2637749120750293
51,2020-07-29,0.7407407407407408
52,2020-07-29,0.4541326067211626
53,2020-07-29,2.1879883902656845
54,2020-07-29,1.593625498007968
55,2020-07-29,0.5059021922428331
56,2020-07-29,0.8906305664410403
57,2020-07-29,0.7900677200902935
58,2020-07-29,0.28348688873139616
59,2020-07-29,1.7847732143484525
60,2020-07-29,1.066608619939051
61,2020-07-29,0.20418580908626852
62,2020-07-29,0.7415485278080698
63,2020-07-29,0.3264691109994977
64,2020-07-29,0.2654632333421821
65,2020-07-29,1.1295180722891567
66,2020-07-29,1.0247933884297522
67,2020-07-29,0.5983623766533697
68,2020-07-29,0.9340162699608316
69,2020-07-29,1.4039698457708
70,2020-07-29,0.3652300949598247
71,2020-07-29,0.5063291139240507
72,2020-07-29,2.212885154061625
73,2020-07-29,0.887705281846427
74,2020-07-29,3.0607207503702485
75,2020-07-29,1.8310344827586207
76,2020-07-29,0.7598585091052011
77,2020-07-29,1.8074324324324325
78,2020-07-29,1.728799672265465
79,2020-07-29,0.14326647564469913
80,2020-07-29,0.4789272030651341
81,2020-07-29,0.6269592476489028
82,2020-07-29,1.3970983342289092
83,2020-07-29,0.6822833750284285
84,2020-07-29,1.303969863807592
85,2020-07-29,0.648202710665881
86,2020-07-29,0.3590664272890485
87,2020-07-29,0.5754475703324808
88,2020-07-29,0.6522829904666332
89,2020-07-29,0.8515364679748241
90,2020-07-29,0.09910802775024777
91,2020-07-29,1.8539507772020725
92,2020-07-29,1.471220444232147
93,2020-07-29,2.226588081204977
94,2020-07-29,2.143485022651971
95,2020-07-29,2.1892423745490324
971,2020-07-29,2.36985236985237
972,2020-07-29,0.39781203381402286
973,2020-07-29,13.432499436556231
974,2020-07-29,0.22651278179268686
975,2020-07-29,0
976,2020-07-29,7.630878438331854
977,2020-07-29,0
978,2020-07-29,1.2903225806451613
01,2020-07-30,1.82648401826484
02,2020-07-30,0.6622516556291391
03,2020-07-30,0.5988023952095809
04,2020-07-30,0.7109004739336493
05,2020-07-30,0.291970802919708
06,2020-07-30,1.3626752290704047
07,2020-07-30,0.5309734513274336
08,2020-07-30,0.21447721179624668
09,2020-07-30,0.6097560975609756
10,2020-07-30,0.39318479685452157
11,2020-07-30,0.24390243902439024
12,2020-07-30,0.5988023952095809
13,2020-07-30,1.5234590616375345
14,2020-07-30,0.3638167686456094
15,2020-07-30,0
16,2020-07-30,0.8639308855291578
17,2020-07-30,0.3553299492385787
18,2020-07-30,0.0655307994757536
19,2020-07-30,0.18999366687777072
21,2020-07-30,0.5405405405405406
22,2020-07-30,0.3419504855696895
23,2020-07-30,0.7858546168958742
24,2020-07-30,0.3539127015336217
25,2020-07-30,0.9052333804809052
26,2020-07-30,0.6412674462466994
27,2020-07-30,0.819672131147541
28,2020-07-30,0.9262988320579945
29,2020-07-30,0.36386449184441655
2A,2020-07-30,0.060168471720818295
2B,2020-07-30,0.2461033634126333
30,2020-07-30,1.1161018102626923
31,2020-07-30,1.6031718669194968
32,2020-07-30,0.683371298405467
33,2020-07-30,0.6313870988739179
34,2020-07-30,0.7705053852526926
35,2020-07-30,2.110175509789997
36,2020-07-30,1.386481802426343
37,2020-07-30,1.7454954954954953
38,2020-07-30,0.809102402022756
39,2020-07-30,0.7186290768380321
40,2020-07-30,0.11123470522803114
41,2020-07-30,1.226241569589209
42,2020-07-30,1.9535374868004225
43,2020-07-30,0.26223776223776224
44,2020-07-30,0.9624114763028873
45,2020-07-30,1.681025425509561
46,2020-07-30,0.28612303290414876
47,2020-07-30,0.47253396337861786
48,2020-07-30,0
49,2020-07-30,1.3294232649071358
50,2020-07-30,0.2411817907747965
51,2020-07-30,0.7905138339920948
52,2020-07-30,0.3710575139146568
53,2020-07-30,1.789859956564068
54,2020-07-30,1.6186071817192602
55,2020-07-30,0.586756077116513
56,2020-07-30,0.9182111885733719
57,2020-07-30,0.8983509721880384
58,2020-07-30,0.2812939521800281
59,2020-07-30,1.9487353590222374
60,2020-07-30,1.236673773987207
61,2020-07-30,0.19426906265177268
62,2020-07-30,1.0030299864173022
63,2020-07-30,0.3947693066864051
64,2020-07-30,0.32137118371719336
65,2020-07-30,0.9558823529411765
66,2020-07-30,1.1923438970818954
67,2020-07-30,0.6601665651025798
68,2020-07-30,0.8352315869400152
69,2020-07-30,1.4367816091954022
70,2020-07-30,0.5208333333333333
71,2020-07-30,0.6419939577039275
72,2020-07-30,1.9395954558049322
73,2020-07-30,0.9956709956709957
74,2020-07-30,2.9939253688168934
75,2020-07-30,1.912577133072723
76,2020-07-30,0.6595435958316844
77,2020-07-30,1.9050720508019214
78,2020-07-30,1.9043693322341304
79,2020-07-30,0.2582866982350409
80,2020-07-30,0.5384385282680227
81,2020-07-30,0.7024586051179127
82,2020-07-30,1.1464304325169359
83,2020-07-30,0.8537653239929947
84,2020-07-30,1.3027470971396207
85,2020-07-30,0.5278592375366569
86,2020-07-30,0.4028197381671702
87,2020-07-30,0.5841121495327103
88,2020-07-30,0.5901044030867
89,2020-07-30,0.7339449541284404
90,2020-07-30,0.19569471624266144
91,2020-07-30,2.0042610273810464
92,2020-07-30,1.478055857816467
93,2020-07-30,2.28544776119403
94,2020-07-30,2.2066458982346835
95,2020-07-30,2.1044992743105952
971,2020-07-30,1.9808743169398908
972,2020-07-30,0.5788712011577424
973,2020-07-30,12.570020165807753
974,2020-07-30,0.21362956633198035
975,2020-07-30,0
976,2020-07-30,7.629427792915531
977,2020-07-30,0.4405286343612335
978,2020-07-30,1.0380622837370241
01,2020-07-31,1.6532944322878675
02,2020-07-31,0.5833333333333334
03,2020-07-31,0.6265060240963854
04,2020-07-31,0.8955223880597015
05,2020-07-31,0.28612303290414876
06,2020-07-31,1.2116734392316217
07,2020-07-31,0.7352941176470588
08,2020-07-31,0.27159152634437805
09,2020-07-31,0.5738880918220948
10,2020-07-31,0.4629629629629629
11,2020-07-31,0.19138755980861244
12,2020-07-31,0.6360078277886496
13,2020-07-31,1.7132965946022327
14,2020-07-31,0.4377431906614786
15,2020-07-31,0
16,2020-07-31,0.8323424494649228
17,2020-07-31,0.43668122270742354
18,2020-07-31,0.0671591672263264
19,2020-07-31,0.2358490566037736
21,2020-07-31,0.6202290076335878
22,2020-07-31,0.39515279241306644
23,2020-07-31,0.8163265306122449
24,2020-07-31,0.3446955189582535
25,2020-07-31,0.91991341991342
26,2020-07-31,0.7156308851224105
27,2020-07-31,0.8917713822456425
28,2020-07-31,0.9486166007905139
29,2020-07-31,0.35416139640779154
2A,2020-07-31,0.05865102639296188
2B,2020-07-31,0.4576659038901602
30,2020-07-31,1.0418057967143048
31,2020-07-31,1.6956027908486129
32,2020-07-31,0.6944444444444444
33,2020-07-31,0.4597845940668892
34,2020-07-31,0.9586235149528881
35,2020-07-31,2.019718579496506
36,2020-07-31,1.309328968903437
37,2020-07-31,1.6048408313601683
38,2020-07-31,0.8003001125422033
39,2020-07-31,0.3800217155266015
40,2020-07-31,0.17914725904693657
41,2020-07-31,1.7522658610271902
42,2020-07-31,1.8521816562778273
43,2020-07-31,0.2633889376646181
44,2020-07-31,1.1397026088505031
45,2020-07-31,1.5794871794871796
46,2020-07-31,0
47,2020-07-31,0.2829654782116582
48,2020-07-31,0
49,2020-07-31,1.3883532587736214
50,2020-07-31,0.2472187886279357
51,2020-07-31,0.9508716323296356
52,2020-07-31,0.3003003003003003
53,2020-07-31,1.3126399505829665
54,2020-07-31,1.6266775111834078
55,2020-07-31,0.4058441558441558
56,2020-07-31,0.8360940211389809
57,2020-07-31,0.8982035928143712
58,2020-07-31,0.2597402597402597
59,2020-07-31,2.022052586938083
60,2020-07-31,1.103331211542542
61,2020-07-31,0.2803738317757009
62,2020-07-31,1.0134457154324703
63,2020-07-31,0.4131227217496963
64,2020-07-31,0.24319066147859922
65,2020-07-31,0.9246088193456615
66,2020-07-31,1.2868801004394226
67,2020-07-31,0.6267806267806267
68,2020-07-31,1.2310151878497202
69,2020-07-31,1.2309873678783192
70,2020-07-31,0.5090909090909091
71,2020-07-31,0.6301693580149665
72,2020-07-31,2.408963585434174
73,2020-07-31,0.8627773212818405
74,2020-07-31,2.8861360042171853
75,2020-07-31,1.9490484960098218
76,2020-07-31,0.7124352331606217
77,2020-07-31,2.0122622229209246
78,2020-07-31,2.115633074935401
79,2020-07-31,0.34393809114359414
80,2020-07-31,0.6392440244580322
81,2020-07-31,0.8637236084452975
82,2020-07-31,0.7598784194528876
83,2020-07-31,0.9487870619946092
84,2020-07-31,1.2427506213753108
85,2020-07-31,0.6662225183211192
86,2020-07-31,0.5392156862745098
87,2020-07-31,0.5090497737556561
88,2020-07-31,0.6329113924050633
89,2020-07-31,0.7320644216691069
90,2020-07-31,0.4911591355599214
91,2020-07-31,2.154016095944453
92,2020-07-31,1.5801650006547645
93,2020-07-31,2.47899809307839
94,2020-07-31,2.3866498740554154
95,2020-07-31,2.121801101392938
971,2020-07-31,1.8456375838926176
972,2020-07-31,0.8895131086142322
973,2020-07-31,11.744007037607213
974,2020-07-31,0.284780086488767
975,2020-07-31,0
976,2020-07-31,7.246376811594203
977,2020-07-31,0.46511627906976744
978,2020-07-31,1.2084592145015105
01,2020-08-01,1.7283349561830574
02,2020-08-01,0.7048092868988391
03,2020-08-01,0.4364694471387003
04,2020-08-01,0.8908685968819599
05,2020-08-01,0.14204545454545456
06,2020-08-01,1.4284693950432112
07,2020-08-01,0.7398975526465565
08,2020-08-01,0.2691065662002153
09,2020-08-01,0.8403361344537815
10,2020-08-01,0.5409904286308781
